,y,wind_speed,wind_dir_sin,wind_dir_cos,solar_irradiance,temp,pressure,humidity,f_wind_speed,f_wind_dir_sin,f_wind_dir_cos,f_solar_irradiance,f_temp,f_pressure,f_humidity,setpoints,altitude,f_energy_upload,f_energy_15m,f_energy_15m_np,ds
2023-02-06 20:45:00,0.3125,1.9154444444444443,-0.2706004459758637,0.9626917464264788,0.0,14.431111111111111,1019.1,57.63222222222222,1.8926090002059937,-0.3674709919290797,0.9300349832617364,0.0,14.105023384094238,1019.6080932617188,58.314979553222656,500.0,-27.323284556571185,,0.0,0.0,2023-02-06 20:45:00
2023-02-06 21:00:00,0.25,2.6967777777777777,-0.18395135061272044,0.9829353491495542,0.0,14.322222222222223,1019.095,58.242222222222225,1.844248652458191,-0.35168574543104786,0.9361181209978836,0.0,14.245279312133789,1019.5205688476562,58.33396911621094,500.0,-30.626224853905107,0.0,0.0,0.0,2023-02-06 21:00:00
2023-02-06 21:15:00,0.1875,2.3276404494382024,-0.5094920294229279,0.8604753755654524,0.0,14.298876404494381,1019.09,57.74494382022472,1.7173129320144653,-0.5633258669097648,0.826234813881842,0.0,14.242257118225098,1019.6638793945312,57.913352966308594,500.0,-33.93294882110496,,0.0,0.0,2023-02-06 21:15:00
2023-02-06 21:30:00,0.125,2.129,-0.6321645463662877,0.7748341669786547,0.0,14.307777777777778,1019.395,57.89222222222222,1.5095726251602173,0.007713454057807244,0.9999702508707436,0.0,14.216148376464844,1019.5899658203125,59.19488525390625,500.0,-37.2405347744613,,0.0,0.0,2023-02-06 21:30:00
2023-02-06 21:45:00,0.0625,1.6836666666666666,-0.7289686274214116,0.6845471059286886,0.0,13.733333333333333,1019.52,59.885555555555555,1.3557506799697876,-0.8759176035871129,0.482460725578994,0.0,14.267087936401367,1019.6726684570312,58.97069549560547,500.0,-40.54570928089128,,0.0,0.0,2023-02-06 21:45:00
2023-02-06 22:00:00,0.0,1.2887777777777778,-0.9354440308298675,0.3534748437792567,0.0,13.997777777777777,1019.51,58.931111111111115,0.9079515933990479,-0.9632908455956091,0.26845995379515447,0.0,14.243627548217773,1019.74169921875,58.78223419189453,500.0,-43.844688276126845,0.0,0.0,0.0,2023-02-06 22:00:00
2023-02-06 22:15:00,0.0,1.3232222222222223,-0.9915130688200016,0.1300070550360356,0.0,14.568888888888889,1019.6,58.56666666666667,0.9822336435317993,-0.9556172172057191,0.29461115759590195,0.0,14.041200637817383,1019.700927734375,57.35357666015625,500.0,-47.13292110789322,,0.0,0.0,2023-02-06 22:15:00
2023-02-06 22:30:00,0.0,1.8725842696629214,-0.8271786637330488,0.5619390164998403,0.0,13.880898876404496,1019.735,61.45955056179775,1.1580662727355957,-0.9251817568552954,0.37952432963138094,0.0,14.091968536376953,1019.7781982421875,59.56477355957031,500.0,-50.404730184250106,,0.0,0.0,2023-02-06 22:30:00
2023-02-06 22:45:00,0.0,2.4473333333333334,-0.844421432059619,0.53567942379597,0.0,13.812222222222221,1019.79,62.58888888888889,1.328414797782898,-0.9064461378760255,0.42232144052799103,0.0,13.996796607971191,1019.7720336914062,58.49229431152344,500.0,-53.652807627427094,,0.0,0.0,2023-02-06 22:45:00
2023-02-06 23:00:00,0.0,3.6463333333333336,-0.9175465537403971,0.3976283713709583,0.0,13.86111111111111,1019.7249999999999,64.42666666666666,1.4568637609481812,-0.830822455378126,0.5565375527666231,0.0,14.001998901367188,1019.7507934570312,58.76549530029297,500.0,-56.86736530637905,0.0,0.0,0.0,2023-02-06 23:00:00
