,f_wind_speed,f_pressure,f_humidity,f_solar_irradiance,f_wind_dir
2023-03-05 22:30:00,1.2516493797302246,1015.2691650390625,81.562744140625,0.0,354.2202818349287
2023-03-05 22:45:00,1.3214633464813232,1015.4715576171875,81.78411865234375,0.0,355.08115180236945
2023-03-05 23:00:00,1.339378833770752,1015.4600219726562,81.5648193359375,0.0,357.9820550259127
2023-03-05 23:15:00,0.39976975321769714,1015.3987426757812,81.07056427001953,0.0,352.290348723532
2023-03-05 23:30:00,1.5892903804779053,1015.2896118164062,81.36897277832031,0.0,354.31768788132746
2023-03-05 23:45:00,1.577141284942627,1015.46728515625,81.15543365478516,0.0,354.8454522008102
2023-03-06 00:00:00,1.745229721069336,1015.4593505859375,74.58375549316406,0.0,25.599660670005893
2023-03-06 00:15:00,1.7850391864776611,1015.4451293945312,74.87760925292969,0.0,16.49230620551016
2023-03-06 00:30:00,1.9136836528778076,1015.3367309570312,75.20613861083984,0.0,10.470282484827028
2023-03-06 00:45:00,1.9348528385162354,1015.2723388671875,75.57622528076172,0.0,11.220956274093663
2023-03-06 01:00:00,1.8721225261688232,1015.174072265625,76.1865463256836,0.0,11.547280625071965
2023-03-06 01:15:00,2.0447916984558105,1015.0736694335938,76.5404052734375,0.0,20.807997269828004
2023-03-06 01:30:00,2.2866172790527344,1014.9666748046875,76.7844467163086,0.0,20.065402548275365
2023-03-06 01:45:00,2.328428268432617,1014.9044189453125,76.63983917236328,0.0,23.0920113709804
2023-03-06 02:00:00,2.4027485847473145,1014.8563842773438,77.25294494628906,0.0,28.984468356626028
2023-03-06 02:15:00,2.4845480918884277,1014.8026733398438,76.56554412841797,0.0,34.70705365174218
2023-03-06 02:30:00,2.4558119773864746,1014.367431640625,75.86692810058594,0.0,36.376425997106836
2023-03-06 02:45:00,2.4878971576690674,1014.3088989257812,74.90116119384766,0.0,39.00236508398228
2023-03-06 03:00:00,2.636976718902588,1014.2564697265625,75.47169494628906,0.0,41.16298781277751
2023-03-06 03:15:00,2.6179542541503906,1014.241943359375,74.58332824707031,0.0,37.528911322112066
2023-03-06 03:30:00,2.691267251968384,1014.098388671875,75.30313110351562,0.0,39.66066280627219
2023-03-06 03:45:00,2.777863025665283,1014.0094604492188,75.49498748779297,0.0,37.52415344393511
2023-03-06 04:00:00,2.8762967586517334,1013.8623657226562,75.92994689941406,0.0,34.47253410032969
2023-03-06 04:15:00,2.9018611907958984,1013.9608764648438,75.95027923583984,0.0,34.807751526358885
2023-03-06 04:30:00,2.6973836421966553,1013.957763671875,75.95624542236328,0.0,28.636721176060203
2023-03-06 04:45:00,2.5829896926879883,1013.8897094726562,76.02995300292969,0.0,29.700024331431102
2023-03-06 05:00:00,2.66935658454895,1013.8759155273438,76.16986846923828,0.0,34.4448172867352
2023-03-06 05:15:00,2.5243000984191895,1013.9888916015625,77.29322052001953,0.0,34.10715945760436
2023-03-06 05:30:00,2.4407994747161865,1013.9197387695312,77.4771499633789,0.0,36.58093074031423
2023-03-06 05:45:00,2.2216248512268066,1014.0437622070312,77.76306915283203,0.0,32.2797608749612
2023-03-06 06:00:00,2.0632033348083496,1014.1722412109375,77.4864273071289,0.0,30.35595521134485
2023-03-06 06:15:00,1.8182024955749512,1014.3921508789062,77.50104522705078,0.0,30.900170414571438
2023-03-06 06:30:00,1.7628521919250488,1014.4465942382812,76.92727661132812,0.0,33.52859874236572
2023-03-06 06:45:00,1.6814723014831543,1014.6366577148438,77.33682250976562,0.0,38.32515224932283
2023-03-06 07:00:00,1.6946356296539307,1014.7244873046875,76.36336517333984,0.0,39.76845345966681
2023-03-06 07:15:00,1.7253832817077637,1014.8526000976562,75.76042938232422,0.0,36.188434063177496
2023-03-06 07:30:00,1.8504512310028076,1015.18212890625,75.17774200439453,21.184425354003906,34.41514789583616
2023-03-06 07:45:00,1.9312589168548584,1015.35302734375,74.8479232788086,43.3802604675293,28.706490252055474
2023-03-06 08:00:00,1.9274725914001465,1015.65771484375,73.51597595214844,76.68974304199219,23.738761677378417
2023-03-06 08:15:00,2.042719602584839,1015.7151489257812,73.07514953613281,131.52761840820312,31.911471706273193
2023-03-06 08:30:00,2.164646625518799,1015.6409301757812,71.43226623535156,189.96783447265625,36.436122460529006
2023-03-06 08:45:00,2.1028482913970947,1015.5138549804688,70.62557220458984,247.32943725585938,43.71911864390831
2023-03-06 09:00:00,2.1903908252716064,1015.5844116210938,70.02690887451172,310.5973815917969,47.14022938584264
2023-03-06 09:15:00,2.4229354858398438,1015.46630859375,69.98223114013672,346.3832702636719,55.11297050695045
2023-03-06 09:30:00,2.4904847145080566,1015.6318359375,69.60633087158203,380.8141784667969,65.28366242060623
2023-03-06 09:45:00,2.611211061477661,1015.68798828125,70.6346435546875,439.0970153808594,72.50938657420969
2023-03-06 10:00:00,2.7861647605895996,1015.820068359375,71.01986694335938,500.931640625,82.48081205158869
2023-03-06 10:15:00,2.864258289337158,1015.6588134765625,71.27347564697266,562.3995971679688,84.14712324810948
2023-03-06 10:30:00,2.7644472122192383,1015.8517456054688,72.2324447631836,608.25537109375,87.18684420481124
2023-03-06 10:45:00,2.7372231483459473,1015.8817749023438,72.93383026123047,689.9149780273438,86.5308922309441
2023-03-06 11:00:00,2.64131236076355,1015.9697265625,73.46663665771484,743.6820678710938,100.00043853872506
2023-03-06 11:15:00,2.4853951930999756,1015.8082275390625,73.62849426269531,722.9573364257812,114.37711142603715
2023-03-06 11:30:00,2.485882043838501,1015.667236328125,74.641845703125,767.2534790039062,121.103339177525
2023-03-06 11:45:00,2.455077886581421,1015.4839477539062,74.45343780517578,811.7376098632812,120.51380076162201
2023-03-06 12:00:00,2.400021553039551,1015.3289184570312,75.19976043701172,819.52978515625,126.28593930024172
2023-03-06 12:15:00,2.474842071533203,1015.177001953125,75.8250503540039,816.1517333984375,133.3542677731585
2023-03-06 12:30:00,2.4526314735412598,1015.2000122070312,75.89335632324219,807.9564208984375,133.45078346591126
2023-03-06 12:45:00,2.6006836891174316,1015.0297241210938,75.94709777832031,820.583984375,140.36468750589455
2023-03-06 13:00:00,2.725313663482666,1015.05224609375,75.97161102294922,795.0568237304688,137.60678086445714
2023-03-06 13:15:00,2.813720464706421,1014.6807861328125,75.76899719238281,746.4814453125,145.166432727102
2023-03-06 13:30:00,2.8978474140167236,1014.4910278320312,76.01387786865234,718.4228515625,147.14703412258388
2023-03-06 13:45:00,2.8967444896698,1014.2999877929688,76.29019927978516,723.5387573242188,155.6010245763716
2023-03-06 14:00:00,2.9991042613983154,1014.0364990234375,75.63583374023438,621.0909423828125,157.83888456257458
2023-03-06 14:15:00,3.1218421459198,1013.9526977539062,75.74420166015625,626.495849609375,158.32978820203022
2023-03-06 14:30:00,3.1959149837493896,1013.9775390625,75.04293060302734,635.71435546875,160.37166841989327
2023-03-06 14:45:00,3.2274580001831055,1013.867919921875,75.03561401367188,602.20458984375,157.09163864685735
2023-03-06 15:00:00,3.343761444091797,1013.87060546875,74.12397766113281,578.3697509765625,164.41562386609712
2023-03-06 15:15:00,3.371199607849121,1013.548828125,74.45844268798828,568.1403198242188,166.94117638369238
2023-03-06 15:30:00,3.4113903045654297,1013.6368408203125,74.35711669921875,536.5648193359375,176.94633705390802
2023-03-06 15:45:00,3.377980947494507,1013.3926391601562,73.42241668701172,529.2611083984375,168.45863272648887
2023-03-06 16:00:00,3.3859403133392334,1013.0951538085938,73.34532928466797,526.6373901367188,161.24766031021542
2023-03-06 16:15:00,3.0853657722473145,1013.24951171875,73.4691390991211,497.1596984863281,166.140701405143
2023-03-06 16:30:00,2.84187650680542,1013.1734619140625,73.91629028320312,449.80682373046875,170.91478189692532
2023-03-06 16:45:00,2.518634557723999,1013.24169921875,73.64134216308594,428.93463134765625,182.71451045235787
2023-03-06 17:00:00,2.3415496349334717,1013.2453002929688,74.90093231201172,364.32843017578125,191.72218367458402
2023-03-06 17:15:00,2.081617593765259,1013.3649291992188,75.78855895996094,316.0528259277344,195.45885631159948
2023-03-06 17:30:00,1.8682291507720947,1013.3381958007812,76.30278015136719,218.5149383544922,196.9977653569332
2023-03-06 17:45:00,1.7653567790985107,1013.5116577148438,76.99392700195312,160.26022338867188,198.1476412414325
2023-03-06 18:00:00,1.6555700302124023,1013.3357543945312,77.11235809326172,98.84847259521484,201.0488127243039
2023-03-06 18:15:00,1.4702212810516357,1013.4698486328125,77.73274230957031,83.06480407714844,197.9554703918194
2023-03-06 18:30:00,1.2497286796569824,1013.5375366210938,77.98690032958984,59.95722579956055,191.02371895941428
2023-03-06 18:45:00,0.8975253701210022,1013.5958862304688,78.84090423583984,40.40608596801758,193.04082933218544
2023-03-06 19:00:00,0.7115081548690796,1013.5062255859375,79.45757293701172,0.0,194.24415438911657
2023-03-06 19:15:00,0.7843436002731323,1013.65966796875,79.95320129394531,0.0,168.61208479461172
2023-03-06 19:30:00,0.8825498223304749,1013.9075317382812,80.14710998535156,0.0,139.3591438431787
2023-03-06 19:45:00,0.773887574672699,1014.0249633789062,80.30913543701172,0.0,96.62797753407145
2023-03-06 20:00:00,0.7702847719192505,1014.1417236328125,81.3120346069336,0.0,73.17421833555048
2023-03-06 20:15:00,0.7527428269386292,1014.1571044921875,80.23744201660156,0.0,63.97280635749163
2023-03-06 20:30:00,0.6905479431152344,1014.4241943359375,79.8313217163086,0.0,56.805966890832515
2023-03-06 20:45:00,0.7316054701805115,1014.3712768554688,79.31422424316406,0.0,48.27505984970091
2023-03-06 21:00:00,0.7968640923500061,1014.408447265625,79.63468933105469,0.0,38.844423410394484
2023-03-06 21:15:00,0.7723249793052673,1014.4774780273438,79.0791015625,0.0,40.42443014050769
2023-03-06 21:30:00,0.5650824308395386,1014.72900390625,79.13257598876953,0.0,62.21420242974995
2023-03-06 21:45:00,0.5417146682739258,1015.015869140625,78.52944946289062,0.0,55.844806797117066
2023-03-06 22:00:00,0.5377762913703918,1015.0631713867188,77.60645294189453,0.0,45.29918102911008
2023-03-06 22:15:00,0.6326758861541748,1015.172607421875,78.77033996582031,0.0,34.98203911632794
2023-03-06 22:30:00,0.5390957593917847,1015.0330200195312,78.6971435546875,0.0,31.58638015440948
2023-03-06 22:45:00,0.554957389831543,1015.28515625,77.78636932373047,0.0,8.617328781449213
2023-03-06 23:00:00,0.5052773952484131,1015.2230834960938,78.42642974853516,0.0,344.85631873203306
2023-03-06 23:15:00,0.5849913358688354,1015.191162109375,78.23604583740234,0.0,21.463481517235717
2023-03-06 23:30:00,0.7501860857009888,1015.1217651367188,78.0311279296875,0.0,67.67608160735246
2023-03-06 23:45:00,0.8207653760910034,1015.0682983398438,78.66539764404297,0.0,69.64725475426114
2023-03-07 00:00:00,1.019378423690796,1015.3043212890625,79.59880828857422,0.0,33.81833778849177
2023-03-07 00:15:00,1.1242449283599854,1015.23291015625,79.65469360351562,0.0,37.85432177733218
2023-03-07 00:30:00,1.0213901996612549,1015.3370361328125,79.33060455322266,0.0,41.892340788281615
2023-03-07 00:45:00,0.9323115348815918,1014.8062744140625,79.38646697998047,0.0,44.71422459400831
2023-03-07 01:00:00,0.823310911655426,1014.6670532226562,79.53507232666016,0.0,44.83664480679188
2023-03-07 01:15:00,0.6886876821517944,1014.8685302734375,79.38900756835938,0.0,54.75430736573252
2023-03-07 01:30:00,0.6301520466804504,1014.6405639648438,78.69756317138672,0.0,64.47591388491696
2023-03-07 01:45:00,0.658085286617279,1014.5392456054688,78.80658721923828,0.0,66.72151660602812
2023-03-07 02:00:00,0.6516566276550293,1014.5072021484375,77.9555892944336,0.0,67.4580551311296
2023-03-07 02:15:00,0.6312466859817505,1014.5642700195312,78.16380310058594,0.0,68.54766848347364
2023-03-07 02:30:00,0.497791051864624,1014.40966796875,77.30882263183594,0.0,57.38016794511918
2023-03-07 02:45:00,0.3526429533958435,1014.4067993164062,77.44947052001953,0.0,38.292243933659606
2023-03-07 03:00:00,0.38024795055389404,1014.4398803710938,77.36146545410156,0.0,30.823262575420866
2023-03-07 03:15:00,0.37899544835090637,1014.3710327148438,76.69136810302734,0.0,32.66264003995991
