,y,wind_speed,wind_dir_sin,wind_dir_cos,solar_irradiance,temp,humidity,f_wind_speed,f_wind_dir_sin,f_wind_dir_cos,f_solar_irradiance,f_temp,f_humidity,setpoints,altitude,f_energy_upload,f_energy_15m,f_energy_15m_np,ds
2023-02-01 04:30:00,-619.75,2.9000000000000004,0.573576436351046,0.8191520442889918,0.0,15.4,61.75,2.422136068344116,-0.8003523826589648,-0.5995298687906366,0.0,14.502521514892578,62.42948913574219,4600.0,-43.464974475111674,,1246.3681154024869,1255.0302734375,2023-02-01 04:30:00
2023-02-01 04:45:00,-646.75,3.2,0.6560590289905073,0.754709580222772,0.0,15.3,62.0,2.196674108505249,-0.4958062590678104,0.8684331600469798,0.0,14.317790985107422,62.804046630859375,4600.0,-40.156136026968205,,1276.077994956329,1275.932861328125,2023-02-01 04:45:00
2023-02-01 05:00:00,-673.75,3.7000000000000006,0.8038568606172173,0.5948227867513414,0.0,14.95,65.2,2.0905420780181885,0.23705582309730824,0.9714960302212551,0.0,14.464044570922852,63.55426025390625,4600.0,-36.84629817171177,7431.190673828125,1319.5639458810133,1283.601806640625,2023-02-01 05:00:00
2023-02-01 05:15:00,-537.0,4.0,0.7986355100472928,0.6018150231520484,0.0,15.1,66.5,1.9932528734207153,0.2178683746174608,0.9759781613035948,0.0,14.172113418579102,63.745384216308594,4600.0,-33.53852501967764,,1255.3334367083398,1518.754150390625,2023-02-01 05:15:00
2023-02-01 05:30:00,-400.25,2.1,0.6156614753256583,0.7880107536067219,0.0,14.75,66.6,1.8384037017822266,0.19593516551624932,0.9806168522486853,0.0,14.281457901000977,64.04283905029297,4600.0,-30.235536432001204,,1192.0734837307255,1268.8349609375,2023-02-01 05:30:00
2023-02-01 05:45:00,-263.5,1.3,-0.27563735581699894,0.9612616959383189,0.0,13.9,66.8,1.7741730213165283,0.1316817694198933,0.991292041530873,0.0,14.187858581542969,63.320655822753906,4600.0,-26.939847452156055,,1118.8580059996457,1180.91455078125,2023-02-01 05:45:00
2023-02-01 06:00:00,-126.75,1.9500000000000004,-0.6018150231520483,0.7986355100472928,0.0,13.7,65.3,1.8971070051193237,0.21876035278221462,0.9757786163114055,0.0,14.11142349243164,63.637550354003906,4600.0,-23.653874702998664,6483.297119140625,1030.4993709644364,1089.31005859375,2023-02-01 06:00:00
2023-02-01 06:15:00,-96.0,1.6,-0.544639035015027,0.838670567945424,0.0,14.0,63.1,2.062661647796631,0.2884554114482639,0.9574933292750466,0.0,14.133810043334961,61.71110534667969,4600.0,-20.379997547157334,,990.8619494471418,1158.672119140625,2023-02-01 06:15:00
2023-02-01 06:30:00,-65.25,1.55,-0.5224985647159487,0.8526401643540923,0.0,14.05,62.05,2.0606539249420166,0.12431062972789855,0.9922433508654283,0.0,14.14111328125,62.40522766113281,4600.0,-17.120625037609422,,950.1881939142887,1059.44677734375,2023-02-01 06:30:00
2023-02-01 06:45:00,-34.5,1.8,-0.6293203910498378,0.7771459614569706,0.0,13.7,62.9,1.9646894931793213,0.12443280115037401,0.9922280372968059,0.0,14.07558822631836,60.829864501953125,4600.0,-13.878258503808572,,918.604982253012,1056.05908203125,2023-02-01 06:45:00
2023-02-01 07:00:00,-3.75,1.55,-0.7660444431189781,0.6427876096865393,0.0,13.05,63.75,1.9145885705947876,0.09322938510113105,0.995644656367755,0.0,14.271018981933594,63.683265686035156,4600.0,-10.65553869020636,5371.930419921875,900.018442501579,1115.099365234375,2023-02-01 07:00:00
2023-02-01 07:15:00,-12.125,1.8,-0.6691306063588581,0.7431448254773942,0.0,12.9,63.1,2.1993918418884277,0.12251151975998813,0.9924670914071146,0.0,14.082433700561523,62.794769287109375,4600.0,-7.455302013277318,,921.3942075045088,1034.797607421875,2023-02-01 07:15:00
2023-02-01 07:30:00,-20.5,1.2,-0.40673664307580015,0.913545457642601,0.0,13.899999999999999,61.7,2.337881088256836,0.21168783462169383,0.9773373320779158,0.0,14.280858993530273,63.50364685058594,4600.0,-4.280636009698704,,943.3433696428161,994.407470703125,2023-02-01 07:30:00
2023-02-01 07:45:00,-28.875,1.5,-0.20791169081775987,0.9781476007338056,0.0,14.1,62.1,2.340097188949585,0.2805367944776996,0.9598432720731948,0.0,14.276983261108398,63.14020538330078,4600.0,-1.4476140224994605,,958.3648071850752,920.488037109375,2023-02-01 07:45:00
2023-02-01 08:00:00,-37.25,1.85,-0.37460659341591235,0.9271838545667873,18.31111111111111,13.9,62.2,2.399352788925171,0.28140925710289905,0.9595878438250427,63.522377014160156,14.59466552734375,62.250526428222656,4600.0,1.9780526634583835,5242.174560546875,963.663966903157,850.7412109375,2023-02-01 08:00:00
2023-02-01 08:15:00,-37.4375,2.0,-0.3420201433256686,0.9396926207859084,73.64516129032258,14.2,62.3,2.3352670669555664,0.29506494313968207,0.9554771997959848,78.69217681884766,14.762121200561523,62.72355651855469,4600.0,5.054130277094705,,1029.658718983822,1026.08544921875,2023-02-01 08:15:00
2023-02-01 08:30:00,-37.625,1.6,-0.3090169943749476,0.9510565162951535,137.55223880597015,14.75,61.400000000000006,2.396399736404419,0.2829456276960789,0.9591359506178839,117.4827880859375,15.253362655639648,60.57183074951172,4600.0,8.088593701414055,,1091.70057653818,1128.26416015625,2023-02-01 08:30:00
2023-02-01 08:45:00,-37.8125,1.1,-0.29237170472273716,0.9563047559630353,216.33333333333334,15.4,59.9,2.582225799560547,0.2334419577691872,0.9723707381204398,169.52029418945312,15.738187789916992,60.05685806274414,4600.0,11.076138388617531,,1152.741644434915,1134.352294921875,2023-02-01 08:45:00
2023-02-01 09:00:00,-38.0,0.4,-0.40673664307580015,0.913545457642601,323.0857142857143,16.45,58.8,2.487318754196167,0.3746328316117333,0.9271732532156947,203.22068786621094,16.072952270507812,58.649085998535156,4600.0,14.010767213173345,6210.74169921875,1303.0419513152683,1278.78076171875,2023-02-01 09:00:00
2023-02-01 09:15:00,-53.0625,0.6,0.48480962024633706,0.8746197071393957,365.82608695652175,17.6,56.5,2.1784956455230713,-0.29439295283676337,0.9556844611690886,232.04354858398438,16.268962860107422,60.70753479003906,4600.0,16.885680307490578,,1306.243432253387,1359.97021484375,2023-02-01 09:15:00
2023-02-01 09:30:00,-68.125,1.1,0.9099612708765432,0.41469324265623914,415.9550561797753,17.9,54.95,2.0814003944396973,0.09047402210706923,-0.9958988158059882,290.9024963378906,16.52387046813965,60.01541519165039,4600.0,19.693138152338463,,1309.7684181371244,1293.287841796875,2023-02-01 09:30:00
2023-02-01 09:45:00,-83.1875,2.2,0.9135454576426009,0.4067366430758002,453.5888888888889,18.3,52.4,2.035447597503662,0.9948259186693622,0.10159424955999945,342.675048828125,16.815855026245117,57.995689392089844,4600.0,22.42435976217768,,1313.3388682807285,1417.428955078125,2023-02-01 09:45:00
2023-02-01 10:00:00,-98.25,2.05,0.754709580222772,0.6560590289905073,503.9148936170213,18.299999999999997,53.1,2.0167243480682373,0.8396475135605603,0.543131708678078,406.507080078125,16.91410255432129,55.220584869384766,4600.0,25.069384182470603,6315.87060546875,1314.8443319700712,1534.29931640625,2023-02-01 10:00:00
2023-02-01 10:15:00,-420.3125,2.0,0.8660254037844386,0.5000000000000001,571.8913043478261,18.9,52.1,2.1621007919311523,0.8777214950527971,0.4791711355270502,392.8518371582031,16.87774085998535,56.9271240234375,4600.0,27.616914914551696,,1227.5365124200084,1206.26904296875,2023-02-01 10:15:00
2023-02-01 10:30:00,-742.375,3.1999999999999997,0.9238795325112867,0.38268343236508984,615.2424242424242,18.9,53.35,2.187431573867798,0.8943274313598758,0.447413059171552,461.8961181640625,17.147275924682617,56.524131774902344,4600.0,30.05422484910771,,1126.8125091479815,1196.560302734375,2023-02-01 10:30:00
2023-02-01 10:45:00,-1064.4375,2.5,0.838670567945424,0.5446390350150271,667.2533333333333,18.9,54.2,2.410724639892578,0.9016331685304639,0.43250159468574917,514.0234375,17.25655174255371,54.677215576171875,4600.0,32.367053778631465,,1007.603508953819,1063.4716796875,2023-02-01 10:45:00
2023-02-01 11:00:00,-1386.5,3.4,0.9205048534524404,0.3907311284892737,696.7368421052631,19.3,53.7,2.565575361251831,0.8795580809196287,0.4757915323846988,578.99560546875,17.150787353515625,54.40468215942383,4600.0,34.53957645876154,7049.170166015625,869.4331747860324,1034.785400390625,2023-02-01 11:00:00
2023-02-01 11:15:00,-1314.625,4.4,0.9335804264972017,0.3583679495453004,766.3684210526316,19.3,54.1,2.7622926235198975,0.8973945494476342,0.44122899113915626,590.8236694335938,17.191343307495117,54.077728271484375,4600.0,36.55444820991205,,867.0154045636016,1103.979736328125,2023-02-01 11:15:00
2023-02-01 11:30:00,-1242.75,5.4,0.9563047559630354,0.29237170472273677,802.0714285714286,19.2,54.9,2.8485145568847656,0.9296937805213648,0.3683333740782831,661.248779296875,17.385486602783203,52.55894470214844,4600.0,38.393004542676614,,860.1664144568188,956.7177734375,2023-02-01 11:30:00
2023-02-01 11:45:00,-1170.875,5.8,0.9396926207859083,0.3420201433256688,842.7551020408164,19.1,56.1,2.962109088897705,0.9367664461538268,0.34995517621594,708.487060546875,17.40554428100586,50.830833435058594,4600.0,40.03561055200271,,858.6547709423528,1110.946533203125,2023-02-01 11:45:00
2023-02-01 12:00:00,-1099.0,5.050000000000001,0.9335804264972017,0.3583679495453004,851.125,19.0,55.65,3.0033609867095947,0.9351938311440406,0.3541362706503409,743.6369018554688,17.475860595703125,51.848724365234375,4600.0,41.46220690495436,7498.319580078125,869.5531093229189,1203.438720703125,2023-02-01 12:00:00
2023-02-01 12:15:00,-1178.9375,4.2,0.9876883405951378,0.15643446504023092,875.2463768115942,19.2,56.6,3.071594476699829,0.9393456738629615,0.34297187201713586,646.9611206054688,17.596206665039062,51.314598083496094,4600.0,42.65316143921109,,879.6777226933568,1239.150634765625,2023-02-01 12:15:00
2023-02-01 12:30:00,-1258.875,4.449999999999999,0.9799247046208296,0.1993679344171972,896.0405405405405,19.15,57.15,3.055387496948242,0.9448023371011567,0.3276408762779643,660.6170043945312,17.714181900024414,52.854957580566406,4600.0,43.59024509263941,,905.1551721766828,1190.167236328125,2023-02-01 12:30:00
2023-02-01 12:45:00,-1338.8125,4.4,0.9945218953682733,-0.10452846326765355,937.925,19.1,58.3,3.070326805114746,0.9392921276012733,0.3431184912333832,603.9645385742188,17.66547966003418,49.965301513671875,4600.0,44.25778988614727,,944.1116900961131,1203.43212890625,2023-02-01 12:45:00
2023-02-01 13:00:00,-1418.75,4.75,0.9961946980917455,0.08715574274765814,917.8688524590164,19.15,58.3,3.3435800075531006,0.9363801119314024,0.3509875866456454,623.4403686523438,17.805707931518555,51.05768966674805,4600.0,44.643851635756754,6771.951904296875,994.0056267846292,1166.533203125,2023-02-01 13:00:00
2023-02-01 13:15:00,-1383.8125,4.7,0.9998476951563913,-0.017452406437283477,1055.1666666666667,19.4,58.4,3.3447225093841553,0.9395211179739384,0.3424909763497438,549.30419921875,17.56279754638672,52.77980041503906,4600.0,44.741204682949615,,1037.4539838250266,1175.11572265625,2023-02-01 13:15:00
2023-02-01 13:30:00,-1348.875,5.05,0.9945218953682733,0.10452846326765346,627.0,19.15,59.3,3.5129382610321045,0.9536411918814328,0.30094597047802507,536.3070678710938,17.523042678833008,52.461631774902344,4600.0,44.54798817914522,,1084.9177443643339,1128.39892578125,2023-02-01 13:30:00
2023-02-01 13:45:00,-1313.9375,4.7,0.9876883405951378,0.15643446504023092,183.36363636363637,19.8,58.5,3.826094388961792,0.9462940811945064,0.323307147920124,543.746337890625,17.592548370361328,53.03175354003906,4600.0,44.06787779880022,,1132.0657758921384,1151.46630859375,2023-02-01 13:45:00
2023-02-01 14:00:00,-1279.0,5.05,0.9998476951563913,0.0174524064372836,183.375,18.6,60.5,3.7371253967285156,0.9624622019403469,0.27141575089913056,529.552490234375,17.30289077758789,52.88197326660156,4600.0,43.309747772609704,8157.16064453125,1175.1749270015468,1291.614501953125,2023-02-01 14:00:00
2023-02-01 14:15:00,-1171.9375,4.7,0.981627183447664,0.19080899537654492,179.05479452054794,18.0,62.0,3.6455490589141846,0.9495371817355478,0.31365449223901337,547.3721313476562,17.345504760742188,53.20709228515625,4600.0,42.28688913580441,,1220.3768407650437,1286.38427734375,2023-02-01 14:15:00
2023-02-01 14:30:00,-1064.875,4.4,0.9890158633619168,0.14780941112961055,168.9,18.05,62.0,3.5309062004089355,0.9346119407515008,0.35566911618063385,554.8388671875,17.402774810791016,52.41199493408203,4600.0,41.015947601556455,,1261.073620281235,1383.46044921875,2023-02-01 14:30:00
2023-02-01 14:45:00,-957.8125,4.6,0.9271838545667874,0.37460659341591196,103.56944444444444,17.8,62.0,3.5309722423553467,0.9343870463823343,0.3562595227539854,523.94091796875,17.420440673828125,53.65199279785156,4600.0,39.515742660553066,,1301.0728686108312,1563.267578125,2023-02-01 14:45:00
2023-02-01 15:00:00,-850.75,4.3,0.9238795325112867,0.38268343236508984,76.94444444444444,17.55,62.75,3.486346483230591,0.9369554515695232,0.3494488256871826,552.1599731445312,17.699010848999023,51.83416748046875,4600.0,37.806148622868896,8376.94677734375,1345.302206073773,1429.57666015625,2023-02-01 15:00:00
2023-02-01 15:15:00,-758.875,3.7,0.9335804264972017,0.3583679495453004,71.5,17.5,63.2,3.3920435905456543,0.9356842390706961,0.3528384967016672,519.2762451171875,17.55270004272461,53.337947845458984,4600.0,35.90715529038118,,1303.369871966779,1442.606201171875,2023-02-01 15:15:00
2023-02-01 15:30:00,-667.0,3.9000000000000004,0.9135454576426009,0.4067366430758002,62.19047619047619,17.3,64.15,3.43890380859375,0.9260464370595961,0.3774095870658661,443.96429443359375,17.542043685913086,54.56121826171875,4600.0,33.838135087005405,,1271.3235324548227,1255.955810546875,2023-02-01 15:30:00
2023-02-01 15:45:00,-575.125,4.4,0.9135454576426009,0.4067366430758002,52.666666666666664,17.0,64.4,3.445204973220825,0.916894014411943,0.399130763454224,377.80792236328125,17.525867462158203,55.25929260253906,4600.0,31.61734430423466,,1247.7071395678117,1369.146240234375,2023-02-01 15:45:00
2023-02-01 16:00:00,-483.25,3.85,0.9205048534524404,0.3907311284892737,48.77777777777778,17.0,65.1,3.387209892272949,0.8979943412128384,0.44000700352348987,326.3374938964844,17.10479164123535,55.536720275878906,4600.0,29.261640029077874,6205.54345703125,1228.807864903778,1283.4365234375,2023-02-01 16:00:00
2023-02-01 16:15:00,-417.125,3.5,0.9455185755993167,0.32556815445715676,57.9,17.0,65.7,3.1536595821380615,0.9008104103318586,0.43421262606901306,292.8436584472656,17.303728103637695,54.55506134033203,4600.0,26.786331216189705,,1232.756111364985,1160.266845703125,2023-02-01 16:15:00
2023-02-01 16:30:00,-351.0,3.4000000000000004,0.9205048534524404,0.3907311284892737,70.5,17.0,65.7,2.9763405323028564,0.9099582813538647,0.4146998025023896,259.4346618652344,17.05196762084961,54.751930236816406,4600.0,24.205172518122534,,1234.9847713841802,1006.37060546875,2023-02-01 16:30:00
2023-02-01 16:45:00,-284.875,2.9,0.8090169943749475,0.5877852522924731,74.59649122807018,17.1,64.8,2.643343210220337,0.895174508325008,0.4457158283537619,218.67384338378906,16.803882598876953,54.188270568847656,4600.0,21.530407465252498,,1236.2936828949555,1176.102783203125,2023-02-01 16:45:00
2023-02-01 17:00:00,-218.75,2.45,0.8526401643540922,0.5224985647159489,68.34375,17.15,64.5,2.5382487773895264,0.8892788399883826,0.45736543895326903,160.8154754638672,16.5008544921875,55.80076599121094,4600.0,18.772874601267272,4498.0712890625,1240.3960527455338,1053.769287109375,2023-02-01 17:00:00
2023-02-01 17:15:00,-363.3125,2.4,0.9063077870366499,0.42261826174069944,54.76712328767123,17.1,64.6,2.1736855506896973,0.8921938258923238,0.45165271729462436,131.7506103515625,16.401363372802734,54.783905029296875,4600.0,15.942135495759684,,1142.1863586143904,995.57666015625,2023-02-01 17:15:00
2023-02-01 17:30:00,-507.875,2.55,0.958819734868193,0.28401534470392276,49.13953488372093,17.1,64.3,1.9568274021148682,0.8827903886537766,0.46976710155194373,103.74983215332031,16.009056091308594,55.4744987487793,4600.0,13.046622502223133,,1055.1167688495725,931.37451171875,2023-02-01 17:30:00
2023-02-01 17:45:00,-652.4375,3.0,0.9135454576426009,0.4067366430758002,42.7887323943662,17.2,62.5,1.8401764631271362,0.872032345612811,0.48944824875058957,95.8195571899414,15.890192031860352,56.97119903564453,4600.0,10.093747674122378,,979.8279291439308,815.783447265625,2023-02-01 17:45:00
2023-02-01 18:00:00,-797.0,3.05,0.9099612708765432,0.41469324265623914,22.328125,17.1,63.05,1.8284714221954346,0.8558707949829203,0.5171896966252363,74.08953094482422,15.934595108032227,59.22270202636719,4600.0,7.090047978877601,3128.5126953125,914.196353710719,605.403076171875,2023-02-01 18:00:00
2023-02-01 18:15:00,-753.8125,3.6,0.984807753012208,0.17364817766693041,11.20754716981132,16.9,65.1,1.728852391242981,0.8320437687777333,0.5547099844406498,81.64271545410156,15.829963684082031,60.537841796875,4600.0,4.0412823178363295,,875.2277016877889,617.0576171875,2023-02-01 18:15:00
2023-02-01 18:30:00,-710.625,3.8499999999999996,0.9702957262759965,0.24192189559966767,2.2857142857142856,16.75,65.65,1.6931761503219604,0.844384311989119,0.5357379337574129,86.88871765136719,15.513383865356445,61.750526428222656,4600.0,1.3105301397481925,,839.3587696839783,405.9921875,2023-02-01 18:30:00
2023-02-01 18:45:00,-667.4375,3.7,0.9335804264972017,0.3583679495453004,0.0,16.8,63.6,1.6063787937164307,0.8359535364520044,0.5488002231171079,0.0,15.262763977050781,63.930023193359375,4600.0,-2.1716064659642376,,803.9692862125279,484.54296875,2023-02-01 18:45:00
2023-02-01 19:00:00,-624.25,3.5,0.9099612708765432,0.41469324265623914,0.0,16.65,62.900000000000006,1.2770354747772217,0.8252549930942954,0.5647602999263798,0.0,15.271530151367188,64.09931182861328,4600.0,-5.327140921703357,3222.770263671875,766.0174785826233,460.2001953125,2023-02-01 19:00:00
2023-02-01 19:15:00,-521.9375,3.4,0.8290375725550417,0.5591929034707468,0.0,16.5,63.6,1.4627461433410645,0.7738126035139624,0.6334145993288623,0.0,15.172025680541992,64.49580383300781,4600.0,-8.510422159179866,,744.3513811714831,462.99853515625,2023-02-01 19:15:00
2023-02-01 19:30:00,-419.625,2.8,0.8141155183563192,0.5807029557109398,0.0,16.299999999999997,62.9,1.5423104763031006,0.7406270038760865,0.6719163944491393,0.0,15.111909866333008,64.89908599853516,4600.0,-11.718141248564438,,710.7730394748053,531.735595703125,2023-02-01 19:30:00
2023-02-01 19:45:00,-317.3125,3.6,0.8660254037844386,0.5000000000000001,0.0,16.3,63.9,1.5392568111419678,0.7484094399713994,0.6632369939634672,0.0,15.002386093139648,66.81539154052734,4600.0,-14.947286496277458,,662.2403051732485,464.77734375,2023-02-01 19:45:00
2023-02-01 20:00:00,-215.0,3.55,0.9304175679820246,0.3665012267242973,0.0,16.15,64.6,1.655999779701233,0.6910109855586452,0.7228442555884842,0.0,15.070690155029297,64.49114990234375,4600.0,-18.195074632554476,2946.229248046875,600.4183830319666,308.9453125,2023-02-01 20:00:00
2023-02-01 20:15:00,-164.75,2.5,0.9335804264972017,0.3583679495453004,0.0,16.0,65.8,1.894349217414856,0.6770509466710481,0.7359361491405606,0.0,15.099485397338867,65.34164428710938,4600.0,-21.458891842531123,,668.5528229061433,399.5703125,2023-02-01 20:15:00
2023-02-01 20:30:00,-114.5,1.25,-0.043619387365336194,0.9990482215818578,0.0,15.45,66.94999999999999,1.9291138648986816,0.676293554152829,0.7366322207257395,0.0,15.074840545654297,62.40979766845703,4600.0,-24.736246065198195,,739.1717132219287,450.52099609375,2023-02-01 20:30:00
2023-02-01 20:45:00,-64.25,1.9,-0.6156614753256582,0.788010753606722,0.0,15.0,68.2,2.0336170196533203,0.6797360622261452,0.733456805619318,0.0,15.01565170288086,64.35551452636719,4600.0,-28.024706339188675,,817.9839202892836,427.6923828125,2023-02-01 20:45:00
2023-02-01 21:00:00,-14.0,1.25,-0.35836794954530077,0.9335804264972015,0.0,15.05,67.25,1.9822137355804443,0.7007842108909468,0.7133733172511803,0.0,14.980764389038086,63.66648864746094,4600.0,-31.321848429168025,2315.122314453125,814.2415728488362,565.100341796875,2023-02-01 21:00:00
2023-02-01 21:15:00,-15.5,0.9,0.1908089953765448,0.981627183447664,0.0,14.7,67.4,2.103944778442383,0.6917833476338301,0.7221051169577262,0.0,15.021810531616211,64.95738983154297,4600.0,-34.62518087666551,,889.8674948745579,590.28857421875,2023-02-01 21:15:00
2023-02-01 21:30:00,-17.0,0.55,-0.06975647374412564,0.9975640502598242,0.0,14.3,68.35,2.345432996749878,0.6744195563585367,0.7383483337836922,0.0,15.14495849609375,66.17930603027344,4600.0,-37.932058041064614,,952.6785164898736,596.326904296875,2023-02-01 21:30:00
2023-02-01 21:45:00,-18.5,1.3,-0.37460659341591235,0.9271838545667873,0.0,14.3,68.4,2.459618330001831,0.6699757349063384,0.7423829972707563,0.0,15.212013244628906,65.66085815429688,4600.0,-41.23957678774649,,996.4483977919346,659.9833984375,2023-02-01 21:45:00
2023-02-01 22:00:00,-20.0,2.0,-0.5372996083468242,0.8433914458128855,0.0,14.5,66.05,2.337695598602295,0.673242241292919,0.7394219935455578,0.0,15.255525588989258,67.53141021728516,4600.0,-44.54442069769071,3170.7060546875,1023.5126066828901,585.05029296875,2023-02-01 22:00:00
2023-02-01 22:15:00,-52.25,1.9,-0.40673664307580015,0.913545457642601,0.0,14.7,64.5,2.433911085128784,0.7683559830671863,0.6400227209129826,0.0,15.327102661132812,65.49720764160156,4600.0,-47.84265429598246,,1047.8245110621338,752.22607421875,2023-02-01 22:15:00
2023-02-01 22:30:00,-84.5,1.0,-0.24192189559966787,0.9702957262759965,0.0,14.25,65.55000000000001,2.4525341987609863,0.6771694830214623,0.7358270797303165,0.0,15.017435073852539,67.56477355957031,4600.0,-51.12940762125812,,1076.570306844094,859.591064453125,2023-02-01 22:30:00
2023-02-01 22:45:00,-116.75,0.9,-0.13917310096006588,0.9902680687415703,0.0,14.0,66.9,2.5570719242095947,0.5175652841806809,0.8556437206051191,0.0,15.122236251831055,67.82395935058594,4600.0,-54.39844043411052,,1117.0633411921885,971.584716796875,2023-02-01 22:45:00
